country,city,year,methodology,concentration_pm10,concentration_pm25,sea_salt,dust,traffic,industry,biomass_burn,other_source,latitude,longitude,population,study_year,iso3,region,continent,reference_author,site_typology,season
USA,Washington DC,1996,PMF,3.0,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
USA,Washington DC,1997,PMF,18.10188679245283,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
USA,Washington DC,1998,PMF-UNMIX + PMF,18.10188679245283,17.8,2.4233333333333333,2.4,23.12,8.200000000000001,1.67,63.29999999999999,38.88,-77.03,632000.0,2002,USA,USA,,"Coutant92,93 + Kim97–103 + Song115",urban,year
USA,Washington DC,1999,PMF-UNMIX + PMF,18.10188679245283,17.8,2.4233333333333333,2.4,23.12,8.200000000000001,1.67,63.29999999999999,38.88,-77.03,632000.0,2002,USA,USA,,"Coutant92,93 + Kim97–103 + Song115",urban,year
USA,Washington DC,2000,PMF-UNMIX + PMF,18.10188679245283,17.9,1.935,2.2,30.135,8.05,1.67,56.845,38.88,-77.03,632000.0,2002,USA,USA,,"Coutant92,93 + Kim97–103",urban,year
USA,Yorkville,2000,PMF,18.10188679245283,14.0,5.514473684210526,1.0,0.3,7.3,16.6,74.8,33.924244,-84.9955,45000.0,2006,USA,USA,,Liu107,rural,year
USA,Yorkville,2001,PMF,18.10188679245283,14.0,6.766111111111112,1.0,0.3,7.3,16.6,74.8,33.924244,-84.9955,45000.0,2006,USA,USA,,Liu107,rural,year
Vietnam,Cam Hai Dong,2009,PMF,,40.0,11.0,3.3999999999999995,36.0,36.625,16.0,48.0,21.09,107.36,361454.0,2014,VNM,South Eastern Asia,AS,Hang73,rural,year
Vietnam,Cam Hai Dong,2010,PMF,,40.0,11.0,3.3999999999999995,36.0,36.625,16.0,48.0,21.09,107.36,361454.0,2014,VNM,South Eastern Asia,AS,Hang73,rural,year
Vietnam,Hanoi,2001,PMF,,54.0,11.0,3.4,40.0,36.0,13.0,7.599999999999994,20.983,105.784,6562000.0,2010,VNM,South Eastern Asia,AS,"Cohen70,71",urban,year
Vietnam,Hanoi,2002,PMF,,54.0,11.0,3.4,40.0,36.0,13.0,7.599999999999994,20.983,105.784,6562000.0,2010,VNM,South Eastern Asia,AS,"Cohen70,71",urban,year
Vietnam,Hanoi,2003,PMF,,54.0,11.0,3.4,40.0,36.0,13.0,7.599999999999994,20.983,105.784,6562000.0,2010,VNM,South Eastern Asia,AS,"Cohen70,71",urban,year
Vietnam,Hanoi,2004,PMF,,54.0,11.0,3.4,40.0,36.0,13.0,7.599999999999994,20.983,105.784,6562000.0,2010,VNM,South Eastern Asia,AS,"Cohen70,71",urban,year
Vietnam,Hanoi,2005,PMF,,54.0,11.0,3.4,40.0,36.0,13.0,7.599999999999994,20.983,105.784,6562000.0,2010,VNM,South Eastern Asia,AS,"Cohen70,71",urban,year
Vietnam,Hanoi,2006,PMF,,54.0,11.0,3.4,40.0,36.0,13.0,7.599999999999994,20.983,105.784,6562000.0,2010,VNM,South Eastern Asia,AS,"Cohen70,71",urban,year
Vietnam,Hanoi,2007,PMF,,65.0,11.0,3.4,25.0,41.0,14.5,12.299999999999995,20.983,105.784,6562000.0,2011,VNM,South Eastern Asia,AS,"Cohen70,71 + Hai72",urban,year + winter
Vietnam,Hanoi,2008,PMF,,54.0,11.0,3.4,40.0,36.0,13.0,7.599999999999994,20.983,105.784,6562000.0,2010,VNM,South Eastern Asia,AS,"Cohen70,71",urban,year
Vietnam,Mong Duong,2009,PMF,,49.0,11.0,3.3999999999999995,37.0,36.625,25.0,38.0,21.06,107.33,195800.0,2014,VNM,South Eastern Asia,AS,Hang73,industrial,year
Vietnam,Mong Duong,2010,PMF,,49.0,11.0,3.3999999999999995,37.0,36.625,25.0,38.0,21.06,107.33,195800.0,2014,VNM,South Eastern Asia,AS,Hang73,industrial,year
